item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
1941,de,equation,noun,e_______,Gleichung,"Die Schüler lernen, mathematische Gleichungen zu lösen. ",-1.409430111
1942,de,valley,noun,v_____,Tal,Das Ferienhaus bietet eine wundervolle Aussicht über das ganze Tal.,0.671960555
1943,de,jealous,adjective,j______,eifersüchtig,Die junge Frau ist eifersüchtig und kontrolliert das Handy ihres Freundes.,0.676817039
1944,de,blamed,adjective,b_____,schuldig,Der Angeklagte ist schuldig.,-2.678525755
1945,de,headphones,noun,h_________,Kopfhörer,Sie geht jeden Tag mit Kopfhörern joggen.,0.119841545
1946,de,formal,adjective,f_____,offiziell (nicht: official),"Ich habe zwar eine mündliche Zusage erhalten, habe aber den offiziellen Arbeitsvertrag noch nicht unterschrieben.",-0.881335034
1947,de,comfortable,adjective,c__________,bequem,Ich liege in einer bequemen Position auf dem Sofa und schauen fern.,0.820708075
1948,de,cartoon,noun,c______,"Karikatur, witzige Zeichnung",Die Karikatur in der heutigen Tageszeitung ist gut gelungen.,-1.036447144
1949,de,stupid,adjective,s_____,dumm,"Das war eine wirklich dumme Entscheidung, die sie jetzt bereut.",0.74377582
1950,de,frighten,verb,f_______,"jdn erschrecken, jdm Angst machen (nicht: scare)","Hör sofort auf damit, du erschreckst die Kinder!",-0.058506192
1951,de,feature,noun,f______,"Merkmal, Besonderheit",Jedes Hotelzimmer hat eine andere Besonderheit.,-1.291520512
1952,de,motivator,noun,m________,Motivator,Was ist dein persönlicher Motivator?,1.184375418
1953,de,makeup,noun,m_____,Make-up,Die junge Frau trägt Make-up für den besonderen Abend.,2.436653281
1954,de,cabinet,noun,c______,"Schrank, Kasten",Die Teller sind im oberen Küchenschrank.,-2.731915676
1955,de,plead,verb,p____,flehen,Sie flehte vergeblich um Hilfe.,-1.498246951
1956,de,candidate,noun,c________,Bewerber,Es treten drei Bewerber zur Wahl an.,-1.793176516
1957,de,civil,adjective,c____,"bürgerlich, Bürger-",Die Folgen des Bürgerkriegs sind heute noch zu spüren.,0.726175512
1958,de,housekeeper,noun,h__________,"Haushälter, Reinigungskraft",Sie arbeitet als Haushälterin für mehrere reiche Familien.,-0.322584783
1959,de,asset,noun,a____,"Vermögenswerte, Vermögensgegenstände",Mein Haus und mein Auto sind meine größten Vermögenswerte. ,-1.537922028
1960,de,erupt,verb,e____,ausbrechen,Der Vulkan ist seit Jahren schon nicht mehr ausgebrochen.,-0.219135382
1961,de,image,noun,i____,Bild,"Viele Menschen haben ein Bild von sich selbst, das nicht der Realität entspricht.",0.717078162
1962,de,sharp,adjective,s____,scharf,Sei mit diesem Messer vorsichtig. Es ist frisch geschliffen und sehr scharf.,-0.05817157
1963,de,beach,noun,b____,Strand,Ich liege am Strand und genieße die Sonne.,3.221662813
1964,de,possibly,adverb,p_______,möglicherweise,Möglicherweise ist das eine Erklärung für sein mysteriöses Verschwinden.,-1.339618662
1965,de,brightness,noun,b_________,Helligkeit,Seine Augen gewöhnten sich langsam an die Helligkeit.,0.549240481
1966,de,returnable,adjective,r_________,Pfand-,Das sind keine Pfandflaschen.,-3.353848283
1967,de,specific,adjective,s_______,bestimmt,Man muss die Antworten in einer bestimmten Reihenfolge angeben.,-1.723480403
1968,de,summary,noun,s______,Zusammenfassung,In der Schulzeit musste ich eine Zusammenfassung meines Lieblingsbuches schreiben.,-0.08076358
1969,de,risky,adjective,r____,riskant,Manche Sportarten sind im Vergleich zu anderen sicher riskant.,1.609109935
1970,de,perfect,adjective,p______,perfekt,Ihre Aussprache ist perfekt.,2.910774311
1971,de,outbreak,noun,o_______,Ausbruch,Die Ursachen für den Ausbruch der Konflikte sind unklar.,-0.804811376
1972,de,refrigerator,noun,r___________,Kühlschrank,Ausgerechnet am heißesten Wochenende des Jahres wurde unser Kühlschrank kaputt.,-0.465196175
1973,de,apocalypse,noun,a_________,Weltuntergang,Manche Menschen glauben an einen Weltuntergang.,-1.249278951
1974,de,ideally,adverb,i______,idealerweise,Idealerweise sollten alle Patienten zehn Minuten vor dem eigentlichen Termin erscheinen.,0.363221615
1975,de,tough,adjective,t____,schwierig,Sie hatte eine wirklich schwierige Kindheit.,-1.387522202
1976,de,rarely,adverb,r_____,selten,Ich sehe meine Tante leider nur sehr selten.,0.414595576
1977,de,gold,noun,g___,Gold,Sie hat ihr ganzes Gold verpfändet.,2.678789283
1978,de,imperfection,noun,i___________,"Unvollkommenheit, Fehlerhaftigkeit",Wir müssen die Unvollkommenheit der Menschen endlich akzeptieren.,-2.466761242
1979,de,imaginative,adjective,i__________,"fantasievoll, einfallsreich",Der fantasievolle Einsatz der Farben ist bemerkenswert.,-2.336292966
1980,de,competitive,adjective,c__________,konkurrierend,Konkurrierende Firmen lassen die Preise sinken.,-3.15050006
1981,de,fearless,adjective,f_______,furchtlos,Sie ist furchtlos. Ich beneide sie darum.,1.392652862
1982,de,drinker,noun,d______,Trinker,Der Trinker braucht täglich Alkohol.,1.151292195
1983,de,decline,verb,d______,"sinken, zurückgehen (nicht: go down)",Die Zahl der Anmeldungen ist gesunken.,-3.000664294
1984,de,wizard,noun,w_____,Zauberer,In dem Märchen kommt auch ein Zauberer vor.,0.05780126
1985,de,hand,noun,h___,Hand,"Eine Mutter zu ihrem Kind: Gib mir deine Hand, dann können wir losgehen.",2.842353251
1986,de,pat,verb,p__,jdn/etw tätscheln,Die Kinder tätscheln den Hund.,-2.659849752
1987,de,press,noun,p____,Presse,"Er schickte eine Mitteilung an die Presse, damit die Wahrheit an die Öffentlichkeit kommt.",1.747065658
1988,de,viewpoint,noun,v________,"Standpunkt, Gesichtspunkt",Vom wirtschaftlichen Standpunkt aus war es kein leichtes Jahr.,-1.312764224
1989,de,reflex,noun,r_____,Muskelreaktion,Nach dem Unfall wurde seine Muskelreaktion ausführlich getestet.,-2.566111472
1990,de,rub,verb,r__,reiben,"Ungläubig reibt sie sich die Augen, als sie das entlaufene Nilpferd in ihrem Garten stehen sieht.",-0.235404313
1991,de,pretty,adjective,p_____,hübsch,Sie war ein besonders hübsches Kind.,1.57533281
1992,de,excite,verb,e_____,aufregend finden,"Ich finde die Aussicht, nach Neuseeland zu fliegen, aufregend. ",-1.306077915
1993,de,voting,noun,v_____,Stimmabgabe,Die Stimmabgabe verlief ohne Auffälligkeiten.,0.202426434
1994,de,healing,noun,h______,Heilung,Die Heilung verlief ohne Probleme.,0.838768237
1995,de,landscape,noun,l________,Landschaft,Der Künstler malt Bilder von Landschaften.,1.273776392
1996,de,benefit,verb,b______,"von etw profitieren, aus etw Nutzen ziehen",Viele Familien können von dem neuen Gesetz profitieren.,-0.402254888
1997,de,confidentially,adverb,c_____________,"vertraulich, jdm etw im Vertrauen sagen",Ich sage dir das im Vertrauen. Bitte erzähle es niemandem weiter.,-1.836294228
1998,de,republican,noun,r_________,Republikaner / Republikanerin,Die anwesenden Republikaner entschieden über das nächste Parteiprogramm.,1.070311819
1999,de,french,noun,f_____,Französisch,Sprichst du Französisch?,1.141834406
2000,de,shaving,noun,s______,Rasieren,Nach der Rasur ist meine Haut oft sehr empfindlich.,0.285136885
2001,de,identically,adverb,i__________,identisch,Die zwei Taschen wurden identisch angefertigt.,0.76230841
2002,de,learner,noun,l______,Lerner,Die Lehrperson hat verschiedene Übungen für die Lerner vorbereitet.,1.286716954
2003,de,skyline,noun,s______,Skyline,Die Skyline New Yorks sieht ohne die Twin Towers sehr verändert aus.,1.583102043
2004,de,defensive,adjective,d________,defensiv,Sie sind auf Sicherheit bedacht und verhalten sich defensiv.,1.366872404
2005,de,set,verb,s__,(ab)stellen,"Sie stellen die Teller auf dem Tisch ab und beginnen, den Tisch zu decken.",0.144632349
2006,de,right,adjective,r____,"recht, richtig",Mein erster Tipp war doch richtig.,2.778658557
2007,de,stress,noun,s_____,Druck,Im Moment bin ich wegen der Deadline unter starkem Druck.,-0.82523109
2008,de,billboard,noun,b________,"Reklamefläche, Reklametafel, Plakatwand (nicht: hoarding)",Eine große Reklametafel wurde an der Hauswand befestigt.,-0.814329164
2009,de,contact,noun,c______,Kontakt,Seit Wochen gibt es keinen Kontakt zwischen ihren Eltern.,3.000226115
2010,de,embrace,verb,e______,"jdn umarmen, in die Arme schließen (nicht: hug)","Sie umarmte ihre Mutter, bevor sie ins Auto stieg und nach Hause fuhr.",-0.50493748
2011,de,buffalo,noun,b______,Büffel,Der Bauer züchtet Büffel.,0.10213972
2012,de,urge,noun,u___,Verlangen,"Sie hatte plötzlich das Verlangen, ihm weh zu tun.",-0.086334767
2013,de,personality,noun,p__________,Persönlichkeit,Mein Großvater hat eine ganz ruhige Persönlichkeit.,1.860293535
2014,de,launch,noun,l_____,"Start, Abschuss",Für morgen ist der Abschuss einer Rakete geplant.,-1.066990299
2015,de,constitutional,adjective,c_____________,verfassungsrechtlich,Die Vorgehensweise könnte ein verfassungrechtliches Problem aufwerfen.,-1.136817396
2016,de,spot,noun,s___,Ort,"Das ist ein richtig ruhiger Ort, wo man sich gut entspannen kann.",-1.363945107
2017,de,consideration,noun,c____________,Überlegung,"Nach reiflicher Überlegung bin ich zu dem Entschluss gekommen, mein Haus zu verkaufen.",-1.230826051
2018,de,upset,adjective,u____,aufgebracht,Warum ist sie so aufgebracht?,-0.765957977
2019,de,deserving,adjective,d________,"verdienend, verdienen, würdig","Den Zuschlag bekamen die Teilnehmer, die es am meisten verdienten. ",-2.033634748
2020,de,coach,verb,c____,jdn trainieren,Mr Roberts trainiert die Fußballmannschaft.,0.654973399
2021,de,dedicated,adjective,d________,engagiert,Sie sind sehr engagierte Mitarbeiter.,-2.151574833
2022,de,wrong,adverb,w____,falsch,Hier wurde mein Name falsch geschrieben.,3.329600106
2023,de,drug,noun,d___,"Droge, Rauschgift",Er hat nie irgendwelche Drogen genommen.,3.054745683
2024,de,glad,adjective,g___,"glücklich, dankbar, froh","Momentan geht es uns total gut. – Ja, ich bin so froh darüber. ",0.920790431
2025,de,relief,noun,r_____,Erleichterung,"Es war eine große Erleichterung für uns alle, als wir erfahren haben, dass niemand bei dem Unfall verletzt wurde.",-0.773504361
2026,de,enjoyment,noun,e________,"Vergnügen, Spaß",Tanzen bereitet dem Paar kein Vergnügen.,-1.641343335
2027,de,clip,verb,c___,"etw zusammenklammern, zusammenheften",Sie sammelte alle ausgefüllten Tests ein und klammerte sie zusammen.,-0.797340554
2028,de,chase,verb,c____,jdn/etw verfolgen,Er verfolgte den Einbrecher.,-1.163265499
2029,de,polish,adjective,p_____,polnisch,Im Vergleich zu Österreich ist der polnische Winter besonders kalt und hart.,0.483090257
2030,de,importantly,adverb,i__________,wichtig,"Warum weiß Anja, dass der Unfall passiert ist? Und noch wichtiger, wie viel weiß sie darüber?",-1.784201425
2031,de,reload,verb,r_____,nachladen,Nach dem Streifschuss musste der Jäger sein Gewehr nachladen.,0.127062363
2032,de,strength,noun,s_______,Kraft,"Ich hatte nicht die Kraft, noch einmal von vorne zu beginnen.",-0.873741973
2033,de,reconstruct,verb,r__________,wiederherstellen,Im Zuge der Renovierung müsst ihr Teile dieser Wand wiederherstellen.,-2.244489792
2034,de,rule,noun,r___,Regel,"Eine Regel beim Fußball ist, dass nur der Torwart den Ball mit den Händen berühren darf.",1.968966018
2035,de,irrelevant,adjective,i_________,irrelevant,Das war ein völlig irrelevanter Kommentar.,1.195568351
2036,de,massage,noun,m______,Massage,"Ich bin so verspannt, ich brauche dringend eine Massage.",2.652769111
2037,de,indirectly,adverb,i_________,indirekt,Er war indirekt verantwortlich für den Vorfall.,0.636045231
2038,de,machine,noun,m______,Maschine,Du kannst die Maschine mit diesem Schalter einschalten.,0.71896023
2039,de,partnership,noun,p__________,Partnerschaft,Die Partnerschaft zwischen den Unternehmen hat im letzten Jahr gut funktioniert.,1.651117489
2040,de,category,noun,c_______,Kategorie (nicht: class),Die Gewinner jeder Kategorie wurden auf die Bühne gebeten.,1.675789112
2041,de,trophy,noun,t_____,"Pokal, Preis",Spanien errang den Pokal schon zum dritten Mal in Folge.,-0.663471655
2042,de,unfinished,adjective,u_________,unvollendet,Sein letztes Gemälde blieb unvollendet.,-0.329350392
2043,de,wild,adjective,w___,wild,Sowohl gezähmte als auch wilde Hunde weisen dieses Merkmal auf.,3.148304975
2044,de,retard,verb,r_____,verzögern,Eine Kombination von Wirkstoffen kann die Symptome verzögern.,-1.6609442
2045,de,pink,adjective,p___,rosafarben,Sie trägt ein rosafarbenes Kleid. ,2.284503009
2046,de,satellite,noun,s________,Satellit,Wir sind über Satellit mit unserer Außenstelle verbunden.,-0.327570758
2047,de,baker,noun,b____,Bäcker,Ein Bäcker muss jeden Tag sehr früh aufstehen.,2.857077144
2048,de,daydream,verb,d_______,"Tagtraum, Wachtraum",Sie flüchtet sich gerne in Tagträume.,2.415736296
2049,de,candle,noun,c_____,Kerze,Der Adventkranz hat vier Kerzen.,1.144014008
2050,de,correspond,verb,c_________,"übereinstimmen, entsprechen","Wenn die beiden Aussagen übereinstimmen, kannst du die Polizeistation verlassen.",-2.399892503
2051,de,supply,verb,s_____,"liefern, beliefern",Die Firma beliefert den Supermarkt mit Dosengemüse.,-1.282659892
2052,de,renovation,noun,r_________,Renovierung,Die Renovierung des Gebäudes wird sehr teuer werden.,0.428048347
2053,de,juicy,adjective,j____,saftig,Es gibt saftige Orangen auf dem Markt zu kaufen.,1.015285865
2054,de,caution,noun,c______,Vorsicht,Er handelte mit großer Vorsicht.,-1.294553341
2055,de,convert,verb,c______,etw umwandeln,Ich muss den Europreis in britische Pfund umwandeln.,-1.586836993
2056,de,harmony,noun,h______,Einklang,Die Menschen auf dieser Insel leben im Einklang mit der Natur und den Tieren.,-0.059038299
2057,de,way,adverb,w__,weit,Er erreichte weit vor den anderen das Ziel.,-1.644043228
2058,de,training,noun,t_______,Ausbildung,Unter den Bewerbern hatten nur wenige eine Ausbildung im Handel.,-0.934006447
2059,de,politics,noun,p_______,Politik,Früher war mir die Politik in unserer Region unwichtig. ,0.614669672
2060,de,desire,verb,d_____,(sich) etw wünschen,"Was wünschen Sie sich, meine Königin?', fragt der Ritter.",-0.339953586
2061,de,upload,verb,u_____,hochladen,Ich muss die Dokumente noch auf die Plattform hochladen.,1.306447366
2062,de,TRUE,adjective,t___,wahr,Der Roman beruht auf einer wahren Begebenheit.,2.199141455
2063,de,probe,noun,p____,Untersuchung,Die Ermittler leiteten sofort eine Untersuchung der Vorwürfe ein.,-3.052447523
2064,de,employment,noun,e_________,"Beschäftigung, Anstellung",Die Zahl der Beschäftigungen ist im letzten Halbjahr deutlich gestiegen.,-0.763226031
2065,de,transportable,adjective,t____________,transportabel,Alle unsere Anlagen sind transportabel.,1.084157748
2066,de,triangle,noun,t_______,Dreieck,In der Trigonometrie spielt das Dreieck eine große Rolle.,0.895462255
2067,de,expectation,noun,e__________,Erwartung,Die Erwartungen an ihn sind hoch.,0.382456651
2068,de,nutrient,noun,n_______,Nährstoff,Gemüse und Obst haben viele Nährstoffe.,-1.982137192
2069,de,consider,verb,c_______,"etw bedenken, sich etw überlegen","Das Team wurde aufgefordert, eine mögliche Änderung zu bedenken. ",-0.704769601
2070,de,tribe,noun,t____,Stamm,"Die Komantschen sind ein Stamm, der heute vor allem in Oklahoma lebt.",-0.363342798
2071,de,outer,adjective,o____,"Außen-, äußerer",Die Frau hängt einen Blumenkranz an der Außentür auf.,0.061320487
2072,de,excited,adjective,e______,"aufgeregt, begeistert","Die Kinder waren so aufgeregt, dass sie kaum einschlafen konnten.",0.594059056
2073,de,beauty,noun,b_____,Schönheit,Er erlag ihrer Schönheit.,3.113578451
2074,de,full,adjective,f___,voll,Die Flasche ist fast voll.,2.928782033
2075,de,supplement,noun,s_________,Ergänzung,"Die Ärztin empfiehlt dem Patienten, Tabletten zur Nahrungsmittelergänzung einzunehmen. ",-1.088326768
2076,de,prosecution,noun,p__________,strafrechtliche Verfolgung,Ihm steht eine strafrechtliche Verfolgung für Steuerhinterziehung bevor.,-2.680878983
2077,de,chest,noun,c____,Brust,Viele Männer haben eine haarige Brust.,1.695965918
2078,de,pancake,noun,p______,Pfannkuchen (nicht: crepe),Die Kinder lieben Pfannkuchen.,2.878023175
2079,de,hairbrush,noun,h________,Haarbürste,Sie kämmt sich ihr Haar mit einer Haarbürste. ,1.129226114
2080,de,identity,noun,i_______,Identität,Im Film wurde die Frau ihrer Identität beraubt.,1.441005899
2081,de,setup,noun,s____,Set-up,"Könnten Sie sich vorstellen, das Set-up des Teams noch einmal zu überdenken?",1.12471148
2082,de,mother,noun,m_____,Mutter,Meine Mutter ist eine super Köchin.,3.007289697
2083,de,meanwhile,adverb,m________,inzwischen,Inzwischen hat sich das Wetter deutlich verbessert.,-0.325730356
2084,de,rhetoric,noun,r_______,Rhetorik,Alle Mitschüler bewunderten ihre überzeugende Rhetorik.,0.153081408
2085,de,blast,noun,b____,Explosion (nicht: explosion),Zum Glück ist niemand bei der Explosion gestorben.,-2.036786112
2086,de,authority,noun,a________,"Autorität, Experte",Sie ist eine international anerkannte Autorität.,0.478051731
2087,de,individuality,noun,i____________,Individualität,Die Lehrperson möchte die Individualität jedes einzelnen Schülers fördern.,0.479403441
2088,de,pharmacist,noun,p_________,Apotheker,Eine junge Apothekerin arbeitet in dieser Apotheke.,-0.881213122
2089,de,impression,noun,i_________,Eindruck,"Ich habe den Eindruck, dass sie nicht ganz ehrlich mit uns ist.",0.373363805
2090,de,grab,verb,g___,sich etw schnappen,Er schnappte sich das Geld und lief davon.,-0.894552934
